file	path	sfillers	sentence
Royal_Society_Corpus_open_v6.0_text_106830_1790.txt	pa_nsubj	present/A	In all these experiments the * PRIESTLEY , VI . p. 253 , 254 . ~ Essay on Phlogiston , p. 114 . ~ Ibid. p. 52 . three elementary airs are present , and , being expelled by heat from the metals with which they were combined , unite with each other , and form fixed air .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	distinguished/A	But before I relate the trials which were made with that view , it may not be improper briefly to mention the characters by which common hepatic air is distinguished .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	come/V	In the above recited experiment , the air came over mixed with the common air that was contained in the proof .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	rise/V	This air , when it was first disengaged , rose in the form of white bubbles ; it had a very fetid smell , similar to that of the cancerous matter ; and the water which was impregnated with it occasioned a dark - brown precipitate in a solution of nitrated silver .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	occupy/V	One measure of the air , obtained in the foregoing experiment , being mixed over mercury with an equal bulk of alkaline air , the volume of the mixture was found gradually to decrease ; and , at the end of three hours , the air in the tube occupied the space of only one measure and two tenths .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	have/V	The tube was now removed from the mercury , and the air that remained in it had a strong fetid smell , resembling that of burned bones .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	inflammable/A	This air was highly inflammable : it had a very fetid odour .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	smell/V	When the jar was removed from the mercury , the air contained in it at first smelled strongly of volatile alkali .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	disengage/V	A portion of the latter substance being introduced into a coated glass retort was exposed to a red heat , and the air disengaged was received in a jar over mercury .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	have/V	It is proper to observe , that the air extricated from the putrid veal had less of the empyreumatic smell than that which was disengaged from fresh animal substances .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	contain/V	Indeed , that animal hepatic air does not contain sulphur will be apparent from the following experiment .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	contain/V	Hence it appears , that the air extricated from fresh beef by distillation does not contain sulphur ; for , if it had contained that substance , the sulphur , by its combustion with the pure air , would have been changed into the vitriolic acid , and the muriated barytes would have been decomposed .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	diminish/V	The air when placed over mercury sometimes diminishes , and at other times it retains its original bulk .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	render/V	The air produced in the foregoing experiment rendered limewater turbid ; it therefore contained a quantity of fixed air ; and towards the end of the distillation a little volatile alkaline air came over , agreeably to the observation of M. BERTHOLLET : for , when a portion of the air received during this part of the process was mixed with an equal quantity of marine acid air , a white vapour was produced , and a diminution of about one twenty - fifth of the whole took place .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	come/V	The air produced in the foregoing experiment rendered limewater turbid ; it therefore contained a quantity of fixed air ; and towards the end of the distillation a little volatile alkaline air came over , agreeably to the observation of M. BERTHOLLET : for , when a portion of the air received during this part of the process was mixed with an equal quantity of marine acid air , a white vapour was produced , and a diminution of about one twenty - fifth of the whole took place .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	contain/V	As the air received in the tube contained the fixed air that had been extricated from the liquor , together with a quantity of common air expelled from the proof , it was a second time agitated with water ; and the exact measure of the fixed air was known by the portion which the water imbibed .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	appear/V	The fixed air , thus ascertained , being compared with the entire quantity of air that had been originally absorbed , it appeared , that the former was to the latter in bulk as 1 to 4 .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	capable/A	It appeared from the experiment , that animal hepatic air , when it was absorbed by water , was not capable of being again disengaged by a heat which raised the water to the boiling temperature ; for , after the fixed air was expelled , the liquor in the proof was made to boil nearly half an hour , but no permanently elastic fluid could be disengaged .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	undergo/V	It seemed extremely probable , that these three aerial fluids , slowly combining together , formed the oily empyreumatic substance which was collected at the bottom of the jar , while the air was undergoing the diminution described above .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	undergone/V	The pure air which was used in this experiment had been previously agitated with water , to free it entirely from fixed air , and the inflammable air had undergone a similar agitation .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	inflammable/A	The air that remained after the combusion in the last mentioned experiments was inflammable : for a portion of it being introduced into a small phial , and exposed to a lighted candle , it first exploded , and then burned with a blue lambent flame .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	consist/V	From these facts it seems probable , that animal hepatic air consists of a combination of heavy and light inflammable air ; and that when it is fired with a quantity of pure air not sufficient to saturate it , a portion of the animal air is resolved into its elementary principles , in consequence of which its bulk is increased .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	enter/V	Contrary , however , to my expectation , the airs , when the electric shock was made to pass through them , entered rapidly into an union with each other .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	exist/V	From the last fact it does not follow , that no fixed air existed in the residue , because the marine acid , which it evidently contained , would dissolve the calcareous earth of the lime - water .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	appear/V	The marine acid air , found in this experiment , did not appear to form one of the constituent principles of the hepatic air , but to be merely diffused through it ; for it was almost wholly separated , by means of distilled water , from a different portion of the same air , which was placed in a tube inverted over mercury ; the water having a stronger attraction to the marine acid than to the hepatic air .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	require/V	The quantity of pure air required to saturate sulphureous hepatic air , does not appear to correspound with the supposition that the last of these fluids consists of sulphur dissolved in light inflammable air : for sulphur , in order to its complete saturation , requires only 1.43 times its weight of pure air ; but light inflammable air requires for its saturation at least six times its weight of that fluid .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	sulphur/N	Whence it may be inferred , agreeably to the opinion of Mr. KIRWAN , that hepatic air is sulphur which has acquired an aerial form by the application of heat .
Royal_Society_Corpus_open_v6.0_text_106847_1790.txt	pa_nsubj	come/V	As soon as the airs came into contact with each other , a white cloud was produced , the mercury began gradually to rise in the tube , and at the end of six hours the air that remained occupied the space of only one measure and one - third .
